FIPS,State,"County, State",Year,Cost Per Meal, Weighted weekly $ needed by FI , Weighted Annual Food Budget Shortfall 
51097,VA,"King and Queen County, Virginia",2021,$3.78 ,$22.00 ,"$307,000.00 "
51097,VA,"King and Queen County, Virginia",2022,$4.18 ,$25.91 ,"$692,000.00 "
51099,VA,"King George County, Virginia",2019,$3.39 ,$19.13 ,"$917,000.00 "
51099,VA,"King George County, Virginia",2020,$3.41 ,$18.08 ,"$812,000.00 "
51099,VA,"King George County, Virginia",2021,$3.64 ,$21.19 ,"$887,000.00 "
51099,VA,"King George County, Virginia",2022,$4.10 ,$25.40 ,"$1,795,000.00 "
51101,VA,"King William County, Virginia",2019,$3.38 ,$19.04 ,"$687,000.00 "
51101,VA,"King William County, Virginia",2020,$3.60 ,$19.09 ,"$637,000.00 "
51101,VA,"King William County, Virginia",2021,$3.78 ,$22.00 ,"$694,000.00 "
51101,VA,"King William County, Virginia",2022,$4.18 ,$25.91 ,"$1,297,000.00 "
51103,VA,"Lancaster County, Virginia",2019,$3.14 ,$17.70 ,"$542,000.00 "
51103,VA,"Lancaster County, Virginia",2020,$3.15 ,$16.74 ,"$599,000.00 "
51103,VA,"Lancaster County, Virginia",2021,$3.58 ,$20.87 ,"$570,000.00 "
51103,VA,"Lancaster County, Virginia",2022,$4.03 ,$24.97 ,"$1,038,000.00 "
51105,VA,"Lee County, Virginia",2019,$2.92 ,$16.46 ,"$2,267,000.00 "
51105,VA,"Lee County, Virginia",2020,$2.93 ,$15.53 ,"$2,133,000.00 "
51105,VA,"Lee County, Virginia",2021,$3.20 ,$18.67 ,"$2,276,000.00 "
51105,VA,"Lee County, Virginia",2022,$3.58 ,$22.20 ,"$3,172,000.00 "
51107,VA,"Loudoun County, Virginia",2019,$3.77 ,$21.24 ,"$10,094,000.00 "
51107,VA,"Loudoun County, Virginia",2020,$4.02 ,$21.34 ,"$10,219,000.00 "
51107,VA,"Loudoun County, Virginia",2021,$4.44 ,$25.85 ,"$13,175,000.00 "
51107,VA,"Loudoun County, Virginia",2022,$4.86 ,$30.13 ,"$26,708,000.00 "
51109,VA,"Louisa County, Virginia",2019,$3.24 ,$18.26 ,"$1,960,000.00 "
51109,VA,"Louisa County, Virginia",2020,$3.31 ,$17.57 ,"$1,781,000.00 "
51109,VA,"Louisa County, Virginia",2021,$3.56 ,$20.75 ,"$1,838,000.00 "
51109,VA,"Louisa County, Virginia",2022,$4.00 ,$24.76 ,"$3,230,000.00 "
51111,VA,"Lunenburg County, Virginia",2019,$2.99 ,$16.83 ,"$766,000.00 "
51111,VA,"Lunenburg County, Virginia",2020,$3.07 ,$16.31 ,"$673,000.00 "
51111,VA,"Lunenburg County, Virginia",2021,$3.37 ,$19.66 ,"$698,000.00 "
51111,VA,"Lunenburg County, Virginia",2022,$3.81 ,$23.59 ,"$1,109,000.00 "
51113,VA,"Madison County, Virginia",2019,$3.18 ,$17.93 ,"$587,000.00 "
51113,VA,"Madison County, Virginia",2020,$3.38 ,$17.95 ,"$566,000.00 "
51113,VA,"Madison County, Virginia",2021,$3.44 ,$20.06 ,"$584,000.00 "
51113,VA,"Madison County, Virginia",2022,$3.90 ,$24.15 ,"$1,062,000.00 "
51115,VA,"Mathews County, Virginia",2019,$3.26 ,$18.37 ,"$507,000.00 "
51115,VA,"Mathews County, Virginia",2020,$3.15 ,$16.74 ,"$381,000.00 "
51115,VA,"Mathews County, Virginia",2021,$3.58 ,$20.87 ,"$418,000.00 "
51115,VA,"Mathews County, Virginia",2022,$4.03 ,$24.97 ,"$720,000.00 "
51117,VA,"Mecklenburg County, Virginia",2019,$2.99 ,$16.86 ,"$2,107,000.00 "
51117,VA,"Mecklenburg County, Virginia",2020,$3.07 ,$16.31 ,"$1,835,000.00 "
51117,VA,"Mecklenburg County, Virginia",2021,$3.37 ,$19.66 ,"$2,051,000.00 "
51117,VA,"Mecklenburg County, Virginia",2022,$3.81 ,$23.59 ,"$3,112,000.00 "
51119,VA,"Middlesex County, Virginia",2019,$3.39 ,$19.12 ,"$586,000.00 "
51119,VA,"Middlesex County, Virginia",2020,$3.15 ,$16.74 ,"$477,000.00 "
51119,VA,"Middlesex County, Virginia",2021,$3.58 ,$20.87 ,"$538,000.00 "
51119,VA,"Middlesex County, Virginia",2022,$4.03 ,$24.97 ,"$894,000.00 "
51121,VA,"Montgomery County, Virginia",2019,$3.39 ,$19.12 ,"$6,593,000.00 "
51121,VA,"Montgomery County, Virginia",2020,$3.49 ,$18.51 ,"$5,874,000.00 "
51121,VA,"Montgomery County, Virginia",2021,$3.86 ,$22.48 ,"$7,172,000.00 "
51121,VA,"Montgomery County, Virginia",2022,$4.36 ,$27.05 ,"$11,042,000.00 "
51125,VA,"Nelson County, Virginia",2019,$3.33 ,$18.78 ,"$860,000.00 "
51125,VA,"Nelson County, Virginia",2020,$3.18 ,$16.89 ,"$738,000.00 "
51125,VA,"Nelson County, Virginia",2021,$3.58 ,$20.86 ,"$854,000.00 "
51125,VA,"Nelson County, Virginia",2022,$4.02 ,$24.94 ,"$1,369,000.00 "
51127,VA,"New Kent County, Virginia",2019,$3.58 ,$20.18 ,"$814,000.00 "
51127,VA,"New Kent County, Virginia",2020,$3.60 ,$19.09 ,"$579,000.00 "
51127,VA,"New Kent County, Virginia",2021,$3.78 ,$22.00 ,"$634,000.00 "
51127,VA,"New Kent County, Virginia",2022,$4.18 ,$25.91 ,"$1,273,000.00 "
51131,VA,"Northampton County, Virginia",2019,$3.27 ,$18.46 ,"$806,000.00 "
51131,VA,"Northampton County, Virginia",2020,$3.10 ,$16.47 ,"$744,000.00 "
51131,VA,"Northampton County, Virginia",2021,$3.39 ,$19.75 ,"$845,000.00 "
51131,VA,"Northampton County, Virginia",2022,$3.82 ,$23.68 ,"$1,243,000.00 "
51133,VA,"Northumberland County, Virginia",2019,$3.41 ,$19.20 ,"$705,000.00 "
51133,VA,"Northumberland County, Virginia",2020,$3.61 ,$19.17 ,"$634,000.00 "
51133,VA,"Northumberland County, Virginia",2021,$3.96 ,$23.06 ,"$762,000.00 "
51133,VA,"Northumberland County, Virginia",2022,$4.39 ,$27.19 ,"$1,188,000.00 "
51135,VA,"Nottoway County, Virginia",2019,$3.05 ,$17.17 ,"$1,005,000.00 "
51135,VA,"Nottoway County, Virginia",2020,$3.05 ,$16.20 ,"$865,000.00 "
51135,VA,"Nottoway County, Virginia",2021,$3.40 ,$19.78 ,"$882,000.00 "
51135,VA,"Nottoway County, Virginia",2022,$3.83 ,$23.76 ,"$1,492,000.00 "
51137,VA,"Orange County, Virginia",2019,$3.38 ,$19.03 ,"$1,836,000.00 "
51137,VA,"Orange County, Virginia",2020,$3.38 ,$17.95 ,"$1,830,000.00 "
51137,VA,"Orange County, Virginia",2021,$3.58 ,$20.86 ,"$2,012,000.00 "
51137,VA,"Orange County, Virginia",2022,$3.99 ,$24.72 ,"$3,329,000.00 "
51139,VA,"Page County, Virginia",2019,$3.07 ,$17.32 ,"$1,761,000.00 "
51139,VA,"Page County, Virginia",2020,$3.16 ,$16.80 ,"$1,590,000.00 "
51139,VA,"Page County, Virginia",2021,$3.37 ,$19.66 ,"$1,687,000.00 "
51139,VA,"Page County, Virginia",2022,$3.79 ,$23.46 ,"$2,356,000.00 "
51141,VA,"Patrick County, Virginia",2019,$3.03 ,$17.09 ,"$1,156,000.00 "
51141,VA,"Patrick County, Virginia",2020,$2.96 ,$15.72 ,"$1,016,000.00 "
51141,VA,"Patrick County, Virginia",2021,$3.26 ,$18.98 ,"$1,059,000.00 "
51141,VA,"Patrick County, Virginia",2022,$3.68 ,$22.79 ,"$1,707,000.00 "
51143,VA,"Pittsylvania County, Virginia",2019,$3.28 ,$18.51 ,"$4,138,000.00 "
51143,VA,"Pittsylvania County, Virginia",2020,$3.34 ,$17.74 ,"$3,822,000.00 "
51143,VA,"Pittsylvania County, Virginia",2021,$3.52 ,$20.48 ,"$4,000,000.00 "
51143,VA,"Pittsylvania County, Virginia",2022,$3.88 ,$24.05 ,"$6,187,000.00 "
51145,VA,"Powhatan County, Virginia",2019,$3.24 ,$18.28 ,"$982,000.00 "
51145,VA,"Powhatan County, Virginia",2020,$3.31 ,$17.58 ,"$805,000.00 "
51145,VA,"Powhatan County, Virginia",2021,$3.51 ,$20.46 ,"$825,000.00 "
51145,VA,"Powhatan County, Virginia",2022,$3.97 ,$24.59 ,"$1,753,000.00 "
51147,VA,"Prince Edward County, Virginia",2019,$2.97 ,$16.72 ,"$1,364,000.00 "
51147,VA,"Prince Edward County, Virginia",2020,$3.05 ,$16.20 ,"$1,504,000.00 "
51147,VA,"Prince Edward County, Virginia",2021,$3.40 ,$19.78 ,"$1,662,000.00 "
51147,VA,"Prince Edward County, Virginia",2022,$3.83 ,$23.76 ,"$2,198,000.00 "
51149,VA,"Prince George County, Virginia",2019,$3.30 ,$18.60 ,"$1,682,000.00 "
51149,VA,"Prince George County, Virginia",2020,$3.44 ,$18.25 ,"$1,561,000.00 "
51149,VA,"Prince George County, Virginia",2021,$3.70 ,$21.54 ,"$1,973,000.00 "
51149,VA,"Prince George County, Virginia",2022,$4.05 ,$25.13 ,"$3,026,000.00 "
51153,VA,"Prince William County, Virginia",2019,$3.41 ,$19.23 ,"$12,835,000.00 "
51153,VA,"Prince William County, Virginia",2020,$3.64 ,$19.32 ,"$14,244,000.00 "
51153,VA,"Prince William County, Virginia",2021,$4.09 ,$23.82 ,"$15,397,000.00 "
51153,VA,"Prince William County, Virginia",2022,$4.49 ,$27.81 ,"$31,215,000.00 "
51155,VA,"Pulaski County, Virginia",2019,$2.99 ,$16.86 ,"$2,342,000.00 "
51155,VA,"Pulaski County, Virginia",2020,$3.04 ,$16.13 ,"$2,245,000.00 "
51155,VA,"Pulaski County, Virginia",2021,$3.34 ,$19.46 ,"$2,373,000.00 "
51155,VA,"Pulaski County, Virginia",2022,$3.83 ,$23.75 ,"$3,537,000.00 "
51157,VA,"Rappahannock County, Virginia",2019,$3.32 ,$18.73 ,"$415,000.00 "
51157,VA,"Rappahannock County, Virginia",2020,$3.38 ,$17.96 ,"$327,000.00 "
51157,VA,"Rappahannock County, Virginia",2021,$3.77 ,$21.95 ,"$359,000.00 "
51157,VA,"Rappahannock County, Virginia",2022,$4.20 ,$26.02 ,"$624,000.00 "
51159,VA,"Richmond County, Virginia",2019,$3.29 ,$18.53 ,"$540,000.00 "
51159,VA,"Richmond County, Virginia",2020,$3.61 ,$19.17 ,"$547,000.00 "
51159,VA,"Richmond County, Virginia",2021,$3.96 ,$23.06 ,"$469,000.00 "
51159,VA,"Richmond County, Virginia",2022,$4.39 ,$27.19 ,"$759,000.00 "
51161,VA,"Roanoke County, Virginia",2019,$3.33 ,$18.75 ,"$4,362,000.00 "
51161,VA,"Roanoke County, Virginia",2020,$3.36 ,$17.83 ,"$3,857,000.00 "
51161,VA,"Roanoke County, Virginia",2021,$3.64 ,$21.22 ,"$4,397,000.00 "
51161,VA,"Roanoke County, Virginia",2022,$4.15 ,$25.71 ,"$7,729,000.00 "
51163,VA,"Rockbridge County, Virginia",2019,$3.09 ,$17.41 ,"$1,336,000.00 "
51163,VA,"Rockbridge County, Virginia",2020,$3.15 ,$16.74 ,"$1,255,000.00 "
51163,VA,"Rockbridge County, Virginia",2021,$3.44 ,$20.04 ,"$1,313,000.00 "
51163,VA,"Rockbridge County, Virginia",2022,$3.86 ,$23.94 ,"$1,961,000.00 "
51165,VA,"Rockingham County, Virginia",2019,$3.00 ,$16.90 ,"$3,670,000.00 "
51165,VA,"Rockingham County, Virginia",2020,$3.00 ,$15.91 ,"$3,069,000.00 "
51165,VA,"Rockingham County, Virginia",2021,$3.30 ,$19.23 ,"$3,412,000.00 "
51165,VA,"Rockingham County, Virginia",2022,$3.73 ,$23.13 ,"$6,349,000.00 "
51167,VA,"Russell County, Virginia",2019,$3.06 ,$17.24 ,"$2,458,000.00 "
51167,VA,"Russell County, Virginia",2020,$3.08 ,$16.34 ,"$2,146,000.00 "
51167,VA,"Russell County, Virginia",2021,$3.37 ,$19.62 ,"$2,393,000.00 "
51167,VA,"Russell County, Virginia",2022,$3.76 ,$23.31 ,"$3,522,000.00 "
51169,VA,"Scott County, Virginia",2019,$2.90 ,$16.33 ,"$1,639,000.00 "
51169,VA,"Scott County, Virginia",2020,$3.00 ,$15.90 ,"$1,471,000.00 "
51169,VA,"Scott County, Virginia",2021,$3.36 ,$19.60 ,"$1,754,000.00 "
51169,VA,"Scott County, Virginia",2022,$3.78 ,$23.40 ,"$2,712,000.00 "
51171,VA,"Shenandoah County, Virginia",2019,$3.23 ,$18.21 ,"$2,635,000.00 "
51171,VA,"Shenandoah County, Virginia",2020,$3.29 ,$17.45 ,"$2,514,000.00 "
51171,VA,"Shenandoah County, Virginia",2021,$3.53 ,$20.58 ,"$2,797,000.00 "
51171,VA,"Shenandoah County, Virginia",2022,$3.93 ,$24.38 ,"$4,453,000.00 "
51173,VA,"Smyth County, Virginia",2019,$3.06 ,$17.23 ,"$2,608,000.00 "
51173,VA,"Smyth County, Virginia",2020,$3.15 ,$16.72 ,"$2,435,000.00 "
51173,VA,"Smyth County, Virginia",2021,$3.45 ,$20.11 ,"$2,666,000.00 "
51173,VA,"Smyth County, Virginia",2022,$3.85 ,$23.89 ,"$3,775,000.00 "
51175,VA,"Southampton County, Virginia",2019,$3.12 ,$17.58 ,"$789,000.00 "
51175,VA,"Southampton County, Virginia",2020,$2.95 ,$15.68 ,"$633,000.00 "
51175,VA,"Southampton County, Virginia",2021,$3.31 ,$19.28 ,"$661,000.00 "
51175,VA,"Southampton County, Virginia",2022,$3.71 ,$22.99 ,"$1,214,000.00 "
51177,VA,"Spotsylvania County, Virginia",2019,$3.21 ,$18.11 ,"$5,025,000.00 "
51177,VA,"Spotsylvania County, Virginia",2020,$3.51 ,$18.64 ,"$5,076,000.00 "
51177,VA,"Spotsylvania County, Virginia",2021,$3.94 ,$22.96 ,"$5,607,000.00 "
51177,VA,"Spotsylvania County, Virginia",2022,$4.32 ,$26.79 ,"$10,119,000.00 "
51179,VA,"Stafford County, Virginia",2019,$3.37 ,$19.01 ,"$4,083,000.00 "
51179,VA,"Stafford County, Virginia",2020,$3.62 ,$19.21 ,"$4,404,000.00 "
51179,VA,"Stafford County, Virginia",2021,$3.97 ,$23.12 ,"$4,658,000.00 "
51179,VA,"Stafford County, Virginia",2022,$4.41 ,$27.31 ,"$9,542,000.00 "
51181,VA,"Surry County, Virginia",2019,$3.17 ,$17.88 ,"$358,000.00 "
51181,VA,"Surry County, Virginia",2020,$4.03 ,$21.37 ,"$441,000.00 "
51181,VA,"Surry County, Virginia",2021,$4.29 ,$25.01 ,"$425,000.00 "
51181,VA,"Surry County, Virginia",2022,$4.76 ,$29.52 ,"$618,000.00 "
51183,VA,"Sussex County, Virginia",2019,$3.25 ,$18.31 ,"$606,000.00 "
51183,VA,"Sussex County, Virginia",2020,$3.44 ,$18.25 ,"$592,000.00 "
51183,VA,"Sussex County, Virginia",2021,$3.70 ,$21.54 ,"$510,000.00 "
51183,VA,"Sussex County, Virginia",2022,$4.05 ,$25.13 ,"$869,000.00 "
51185,VA,"Tazewell County, Virginia",2019,$2.87 ,$16.15 ,"$3,106,000.00 "
51185,VA,"Tazewell County, Virginia",2020,$2.93 ,$15.57 ,"$2,857,000.00 "
51185,VA,"Tazewell County, Virginia",2021,$3.34 ,$19.47 ,"$3,278,000.00 "
51185,VA,"Tazewell County, Virginia",2022,$3.73 ,$23.09 ,"$4,651,000.00 "
51187,VA,"Warren County, Virginia",2019,$3.15 ,$17.74 ,"$2,029,000.00 "
51187,VA,"Warren County, Virginia",2020,$3.43 ,$18.19 ,"$2,130,000.00 "
51187,VA,"Warren County, Virginia",2021,$3.83 ,$22.30 ,"$2,449,000.00 "
51187,VA,"Warren County, Virginia",2022,$4.27 ,$26.46 ,"$4,078,000.00 "
51191,VA,"Washington County, Virginia",2019,$3.33 ,$18.76 ,"$4,183,000.00 "
51191,VA,"Washington County, Virginia",2020,$3.32 ,$17.64 ,"$3,618,000.00 "
51191,VA,"Washington County, Virginia",2021,$3.64 ,$21.21 ,"$4,080,000.00 "
51191,VA,"Washington County, Virginia",2022,$4.05 ,$25.13 ,"$5,983,000.00 "
51193,VA,"Westmoreland County, Virginia",2019,$3.40 ,$19.17 ,"$1,087,000.00 "
51193,VA,"Westmoreland County, Virginia",2020,$3.41 ,$18.08 ,"$1,053,000.00 "
51193,VA,"Westmoreland County, Virginia",2021,$3.64 ,$21.19 ,"$1,170,000.00 "
51193,VA,"Westmoreland County, Virginia",2022,$4.10 ,$25.40 ,"$1,841,000.00 "
51195,VA,"Wise County, Virginia",2019,$3.04 ,$17.16 ,"$3,643,000.00 "
51195,VA,"Wise County, Virginia",2020,$3.17 ,$16.80 ,"$3,349,000.00 "
51195,VA,"Wise County, Virginia",2021,$3.54 ,$20.60 ,"$3,555,000.00 "
51195,VA,"Wise County, Virginia",2022,$3.97 ,$24.63 ,"$4,999,000.00 "
51197,VA,"Wythe County, Virginia",2019,$3.06 ,$17.23 ,"$1,975,000.00 "
51197,VA,"Wythe County, Virginia",2020,$3.13 ,$16.64 ,"$1,837,000.00 "
51197,VA,"Wythe County, Virginia",2021,$3.40 ,$19.79 ,"$2,023,000.00 "
51197,VA,"Wythe County, Virginia",2022,$3.88 ,$24.03 ,"$3,272,000.00 "
51199,VA,"York County, Virginia",2019,$3.36 ,$18.95 ,"$2,754,000.00 "
51199,VA,"York County, Virginia",2020,$3.42 ,$18.14 ,"$2,492,000.00 "
51199,VA,"York County, Virginia",2021,$3.70 ,$21.56 ,"$2,701,000.00 "
51199,VA,"York County, Virginia",2022,$4.21 ,$26.09 ,"$4,931,000.00 "
51510,VA,"Alexandria city, Virginia",2019,$3.95 ,$22.27 ,"$8,986,000.00 "
51510,VA,"Alexandria city, Virginia",2020,$4.31 ,$22.87 ,"$9,241,000.00 "
51510,VA,"Alexandria city, Virginia",2021,$4.94 ,$28.74 ,"$10,986,000.00 "
51510,VA,"Alexandria city, Virginia",2022,$5.54 ,$34.33 ,"$16,473,000.00 "
51520,VA,"Bristol city, Virginia",2019,$3.10 ,$17.47 ,"$1,585,000.00 "
51520,VA,"Bristol city, Virginia",2020,$3.32 ,$17.64 ,"$1,595,000.00 "
51520,VA,"Bristol city, Virginia",2021,$3.64 ,$21.21 ,"$1,564,000.00 "
51520,VA,"Bristol city, Virginia",2022,$4.05 ,$25.13 ,"$2,157,000.00 "
51530,VA,"Buena Vista city, Virginia",2019,$3.16 ,$17.79 ,"$540,000.00 "
51530,VA,"Buena Vista city, Virginia",2020,$3.15 ,$16.74 ,"$406,000.00 "
51530,VA,"Buena Vista city, Virginia",2021,$3.44 ,$20.04 ,"$596,000.00 "
51530,VA,"Buena Vista city, Virginia",2022,$3.86 ,$23.94 ,"$857,000.00 "
51540,VA,"Charlottesville city, Virginia",2019,$4.51 ,$25.44 ,"$4,515,000.00 "
51540,VA,"Charlottesville city, Virginia",2020,$4.55 ,$24.17 ,"$4,310,000.00 "
51540,VA,"Charlottesville city, Virginia",2021,$4.89 ,$28.45 ,"$4,514,000.00 "
51540,VA,"Charlottesville city, Virginia",2022,$5.37 ,$33.26 ,"$6,597,000.00 "
51550,VA,"Chesapeake city, Virginia",2019,$3.15 ,$17.75 ,"$9,362,000.00 "
51550,VA,"Chesapeake city, Virginia",2020,$3.32 ,$17.63 ,"$8,942,000.00 "
51550,VA,"Chesapeake city, Virginia",2021,$3.79 ,$22.05 ,"$9,613,000.00 "
51550,VA,"Chesapeake city, Virginia",2022,$4.23 ,$26.23 ,"$16,994,000.00 "
51570,VA,"Colonial Heights city, Virginia",2019,$3.21 ,$18.07 ,"$1,080,000.00 "
51570,VA,"Colonial Heights city, Virginia",2020,$3.03 ,$16.09 ,"$868,000.00 "
51570,VA,"Colonial Heights city, Virginia",2021,$3.30 ,$19.21 ,"$962,000.00 "
51570,VA,"Colonial Heights city, Virginia",2022,$3.72 ,$23.07 ,"$1,526,000.00 "
51580,VA,"Covington city, Virginia",2019,$2.89 ,$16.29 ,"$306,000.00 "
51580,VA,"Covington city, Virginia",2020,$3.47 ,$18.44 ,"$341,000.00 "
51580,VA,"Covington city, Virginia",2021,$3.70 ,$21.56 ,"$392,000.00 "
51580,VA,"Covington city, Virginia",2022,$4.17 ,$25.86 ,"$612,000.00 "
51590,VA,"Danville city, Virginia",2019,$2.74 ,$15.45 ,"$2,934,000.00 "
51590,VA,"Danville city, Virginia",2020,$2.90 ,$15.42 ,"$3,101,000.00 "
51590,VA,"Danville city, Virginia",2021,$3.40 ,$19.80 ,"$3,502,000.00 "
51590,VA,"Danville city, Virginia",2022,$3.80 ,$23.58 ,"$5,065,000.00 "
51595,VA,"Emporia city, Virginia",2019,$2.92 ,$16.48 ,"$450,000.00 "
51595,VA,"Emporia city, Virginia",2020,$3.02 ,$16.01 ,"$408,000.00 "
51595,VA,"Emporia city, Virginia",2021,$3.32 ,$19.36 ,"$417,000.00 "
51595,VA,"Emporia city, Virginia",2022,$3.73 ,$23.09 ,"$560,000.00 "
51600,VA,"Fairfax city, Virginia",2019,$3.26 ,$18.36 ,"$785,000.00 "
51600,VA,"Fairfax city, Virginia",2020,$3.93 ,$20.85 ,"$961,000.00 "
51600,VA,"Fairfax city, Virginia",2021,$4.40 ,$25.61 ,"$1,219,000.00 "
51600,VA,"Fairfax city, Virginia",2022,$5.05 ,$31.30 ,"$2,259,000.00 "
51610,VA,"Falls Church city, Virginia",2019,$3.94 ,$22.19 ,"$565,000.00 "
51610,VA,"Falls Church city, Virginia",2020,$4.23 ,$22.44 ,"$449,000.00 "
51610,VA,"Falls Church city, Virginia",2021,$4.61 ,$26.87 ,"$660,000.00 "
51610,VA,"Falls Church city, Virginia",2022,$5.09 ,$31.53 ,"$1,157,000.00 "
51620,VA,"Franklin city, Virginia",2019,$3.18 ,$17.94 ,"$479,000.00 "
51620,VA,"Franklin city, Virginia",2020,$3.35 ,$17.77 ,"$555,000.00 "
51620,VA,"Franklin city, Virginia",2021,$3.71 ,$21.63 ,"$669,000.00 "
51620,VA,"Franklin city, Virginia",2022,$4.19 ,$25.98 ,"$890,000.00 "
51630,VA,"Fredericksburg city, Virginia",2019,$3.98 ,$22.41 ,"$2,433,000.00 "
51630,VA,"Fredericksburg city, Virginia",2020,$3.97 ,$21.05 ,"$2,183,000.00 "
51630,VA,"Fredericksburg city, Virginia",2021,$4.35 ,$25.35 ,"$2,276,000.00 "
51630,VA,"Fredericksburg city, Virginia",2022,$4.81 ,$29.83 ,"$3,718,000.00 "
51640,VA,"Galax city, Virginia",2019,$2.98 ,$16.79 ,"$576,000.00 "
51640,VA,"Galax city, Virginia",2020,$3.34 ,$17.71 ,"$564,000.00 "
51640,VA,"Galax city, Virginia",2021,$3.50 ,$20.36 ,"$531,000.00 "
51640,VA,"Galax city, Virginia",2022,$3.87 ,$23.96 ,"$792,000.00 "
51650,VA,"Hampton city, Virginia",2019,$3.10 ,$17.46 ,"$7,597,000.00 "
51650,VA,"Hampton city, Virginia",2020,$3.28 ,$17.42 ,"$8,096,000.00 "
51650,VA,"Hampton city, Virginia",2021,$3.64 ,$21.20 ,"$8,007,000.00 "
51650,VA,"Hampton city, Virginia",2022,$4.08 ,$25.29 ,"$11,852,000.00 "
51660,VA,"Harrisonburg city, Virginia",2019,$3.17 ,$17.89 ,"$3,679,000.00 "
51660,VA,"Harrisonburg city, Virginia",2020,$3.36 ,$17.82 ,"$3,362,000.00 "
51660,VA,"Harrisonburg city, Virginia",2021,$3.80 ,$22.12 ,"$3,952,000.00 "
51660,VA,"Harrisonburg city, Virginia",2022,$4.19 ,$25.94 ,"$6,374,000.00 "
51670,VA,"Hopewell city, Virginia",2019,$3.45 ,$19.44 ,"$2,087,000.00 "
51670,VA,"Hopewell city, Virginia",2020,$3.48 ,$18.47 ,"$2,151,000.00 "
51670,VA,"Hopewell city, Virginia",2021,$3.61 ,$21.05 ,"$2,126,000.00 "
51670,VA,"Hopewell city, Virginia",2022,$4.03 ,$24.97 ,"$2,606,000.00 "
51678,VA,"Lexington city, Virginia",2019,$3.18 ,$17.94 ,"$648,000.00 "
51678,VA,"Lexington city, Virginia",2020,$3.15 ,$16.74 ,"$483,000.00 "
51678,VA,"Lexington city, Virginia",2021,$3.44 ,$20.04 ,"$583,000.00 "
51678,VA,"Lexington city, Virginia",2022,$3.86 ,$23.94 ,"$792,000.00 "
51680,VA,"Lynchburg city, Virginia",2019,$3.11 ,$17.55 ,"$5,605,000.00 "
51680,VA,"Lynchburg city, Virginia",2020,$3.19 ,$16.94 ,"$5,123,000.00 "
51680,VA,"Lynchburg city, Virginia",2021,$3.67 ,$21.38 ,"$5,693,000.00 "
51680,VA,"Lynchburg city, Virginia",2022,$4.16 ,$25.76 ,"$8,408,000.00 "
51683,VA,"Manassas city, Virginia",2019,$3.27 ,$18.45 ,"$1,254,000.00 "
51683,VA,"Manassas city, Virginia",2020,$3.55 ,$18.83 ,"$1,274,000.00 "
51683,VA,"Manassas city, Virginia",2021,$3.81 ,$22.21 ,"$1,347,000.00 "
51683,VA,"Manassas city, Virginia",2022,$4.20 ,$26.03 ,"$2,685,000.00 "
51685,VA,"Manassas Park city, Virginia",2019,$3.39 ,$19.13 ,"$493,000.00 "
51685,VA,"Manassas Park city, Virginia",2020,$3.55 ,$18.83 ,"$566,000.00 "
51685,VA,"Manassas Park city, Virginia",2021,$3.81 ,$22.21 ,"$539,000.00 "
51685,VA,"Manassas Park city, Virginia",2022,$4.20 ,$26.03 ,"$1,248,000.00 "
51690,VA,"Martinsville city, Virginia",2019,$2.92 ,$16.48 ,"$965,000.00 "
51690,VA,"Martinsville city, Virginia",2020,$2.96 ,$15.72 ,"$1,111,000.00 "
51690,VA,"Martinsville city, Virginia",2021,$3.26 ,$18.98 ,"$1,152,000.00 "
51690,VA,"Martinsville city, Virginia",2022,$3.68 ,$22.79 ,"$1,603,000.00 "
51700,VA,"Newport News city, Virginia",2019,$3.07 ,$17.29 ,"$10,876,000.00 "
51700,VA,"Newport News city, Virginia",2020,$3.24 ,$17.22 ,"$11,600,000.00 "
51700,VA,"Newport News city, Virginia",2021,$3.73 ,$21.72 ,"$13,056,000.00 "
51700,VA,"Newport News city, Virginia",2022,$4.12 ,$25.55 ,"$17,780,000.00 "
51710,VA,"Norfolk city, Virginia",2019,$3.29 ,$18.55 ,"$17,185,000.00 "
51710,VA,"Norfolk city, Virginia",2020,$3.38 ,$17.95 ,"$17,563,000.00 "
51710,VA,"Norfolk city, Virginia",2021,$3.75 ,$21.86 ,"$17,930,000.00 "
51710,VA,"Norfolk city, Virginia",2022,$4.16 ,$25.78 ,"$24,617,000.00 "
51720,VA,"Norton city, Virginia",2019,$3.03 ,$17.06 ,"$409,000.00 "
51720,VA,"Norton city, Virginia",2020,$3.17 ,$16.80 ,"$428,000.00 "
51720,VA,"Norton city, Virginia",2021,$3.54 ,$20.60 ,"$431,000.00 "
51720,VA,"Norton city, Virginia",2022,$3.97 ,$24.63 ,"$605,000.00 "
51730,VA,"Petersburg city, Virginia",2019,$2.92 ,$16.47 ,"$2,517,000.00 "
51730,VA,"Petersburg city, Virginia",2020,$3.03 ,$16.09 ,"$2,752,000.00 "
51730,VA,"Petersburg city, Virginia",2021,$3.30 ,$19.21 ,"$2,797,000.00 "
51730,VA,"Petersburg city, Virginia",2022,$3.72 ,$23.07 ,"$3,541,000.00 "
51735,VA,"Poquoson city, Virginia",2019,$3.14 ,$17.70 ,"$473,000.00 "
51735,VA,"Poquoson city, Virginia",2020,$3.28 ,$17.42 ,"$402,000.00 "
51735,VA,"Poquoson city, Virginia",2021,$3.64 ,$21.20 ,"$482,000.00 "
